frame,raw_detection_count,target_detection_count,active_track_count,decode_ms,queue_wait_ms,inference_tracking_ms,state_build_ms,consumer_total_ms,instant_consumer_fps
265,9,9,9,12.424,0.025,19.076,1.171,20.25,49.382
266,8,8,8,12.278,0.023,18.865,1.08,19.948,50.13
267,9,9,9,12.349,0.022,18.481,1.17,19.654,50.879
268,9,9,9,12.278,0.021,18.8,1.152,19.955,50.113
269,9,9,9,13.492,0.022,18.787,1.198,19.988,50.03
270,10,10,10,12.285,0.024,19.205,1.249,20.458,48.88
271,8,8,8,12.329,0.027,19.075,1.072,20.15,49.627
272,7,7,7,12.331,0.024,18.978,0.993,19.974,50.065
273,8,8,8,12.309,0.023,18.861,1.084,19.949,50.129
274,9,9,9,12.419,0.024,18.801,1.158,19.964,50.091
275,9,9,9,13.512,0.028,18.419,1.143,19.565,51.111
276,9,9,9,12.334,0.026,18.61,1.169,19.783,50.549
277,9,9,9,12.391,0.027,18.821,1.128,19.953,50.118
278,8,8,8,12.408,0.027,19.015,1.065,20.083,49.792
279,7,7,7,12.399,0.026,18.885,0.93,19.836,50.412
280,7,7,7,12.431,0.026,18.483,0.988,19.474,51.35
281,6,6,6,12.378,0.024,18.787,0.892,19.682,50.807
282,6,6,6,12.402,0.023,18.374,0.894,19.272,51.888
283,6,6,6,12.345,0.022,18.906,0.847,19.757,50.615
284,7,7,7,12.36,0.022,18.941,0.967,19.911,50.223
285,7,7,7,12.381,0.039,18.735,0.978,19.716,50.719
286,8,8,8,12.327,0.026,18.942,1.071,20.017,49.959
287,10,10,10,12.392,0.025,18.939,1.356,20.298,49.266
288,10,10,10,12.369,0.025,19.466,1.407,20.876,47.903
289,9,9,9,12.313,0.026,19.652,1.137,20.792,48.095
290,7,7,7,12.303,0.025,19.022,1.638,20.663,48.396
291,7,7,7,12.425,0.024,18.876,0.954,19.833,50.421
292,7,7,7,12.465,0.022,18.538,0.985,19.526,51.213
293,9,9,9,12.301,0.022,19.26,1.166,20.43,48.948
294,8,8,8,12.312,0.025,19.048,1.045,20.097,49.76
295,10,10,10,12.377,0.026,18.961,1.272,20.235,49.419
296,11,11,11,14.076,0.024,18.758,1.354,20.116,49.711
297,10,10,10,12.268,0.024,19.101,1.268,20.373,49.085
298,10,10,10,12.28,0.023,18.925,1.251,20.179,49.557
299,11,11,11,12.223,0.024,18.97,1.36,20.334,49.18
300,11,11,11,12.333,0.024,19.576,1.407,20.986,47.651
301,11,11,11,12.319,0.025,22.466,1.418,23.888,41.862
302,11,11,11,12.333,0.028,22.818,1.392,24.213,41.3
303,12,12,12,12.449,0.026,19.788,1.45,21.241,47.079
304,14,14,14,12.355,0.023,19.634,1.726,21.364,46.809
305,14,14,14,12.305,0.025,19.922,1.66,21.586,46.326
306,14,14,14,12.351,0.023,20.048,1.661,21.714,46.054
307,13,13,13,12.375,0.026,19.395,1.616,21.014,47.587
308,11,11,11,13.48,0.027,19.176,1.402,20.581,48.589
309,11,11,11,12.279,0.028,19.727,1.41,21.141,47.301
310,13,13,13,12.302,0.025,19.488,1.478,20.968,47.691
311,11,11,11,12.218,0.027,19.208,1.351,20.563,48.632
312,12,12,12,12.375,0.023,19.057,1.502,20.563,48.631
313,11,11,11,12.231,0.025,18.928,1.418,20.35,49.14
314,12,12,12,12.27,0.021,18.87,1.525,20.399,49.023
315,12,12,12,12.383,0.024,19.453,1.462,20.919,47.804
316,13,13,13,12.36,0.025,19.145,1.544,20.693,48.326
317,13,13,13,12.312,0.026,19.404,1.522,20.93,47.778
318,13,13,13,12.317,0.023,19.354,1.644,21.001,47.616
319,13,13,13,12.454,0.024,19.421,1.615,21.04,47.529
320,14,14,14,12.309,0.025,19.567,1.696,21.266,47.023
321,14,14,14,12.33,0.026,19.608,1.783,21.393,46.744
322,14,14,14,12.327,0.024,19.277,1.679,20.959,47.711
323,12,12,12,12.319,0.024,19.153,1.418,20.574,48.604
324,12,12,12,12.323,0.024,19.261,1.475,20.74,48.216
325,11,11,11,12.413,0.024,19.18,1.372,20.556,48.649
326,11,11,11,12.323,0.022,18.908,1.387,20.298,49.267
327,9,9,9,12.347,0.023,19.179,1.214,20.397,49.028
328,10,10,10,12.311,0.022,19.141,1.294,20.438,48.929
329,9,9,9,12.278,0.024,19.27,1.143,20.416,48.981
330,9,9,9,12.341,0.025,22.413,1.167,23.582,42.405
331,9,9,9,12.343,0.026,19.332,1.204,20.54,48.686
332,9,9,9,12.245,0.023,19.418,1.173,20.594,48.557
333,9,9,9,12.249,0.027,19.405,1.181,20.589,48.568
334,10,10,10,12.314,0.027,19.367,1.259,20.629,48.475
335,9,9,9,12.232,0.024,19.795,1.231,21.029,47.554
336,9,9,9,12.309,0.028,19.435,1.149,20.588,48.572
337,10,10,10,12.29,0.025,19.252,1.259,20.515,48.745
338,10,10,10,12.29,0.024,19.255,1.261,20.519,48.736
339,10,10,10,12.341,0.029,19.701,1.282,20.986,47.65
340,10,10,10,12.321,0.029,19.281,1.344,20.629,48.476
341,11,11,11,12.264,0.024,19.687,1.386,21.076,47.448
342,10,10,10,12.313,0.025,19.609,1.271,20.884,47.884
343,8,8,8,12.229,0.025,19.215,1.079,20.297,49.268
344,9,9,9,12.241,0.026,19.302,1.147,20.452,48.894
345,8,8,8,12.33,0.026,19.27,1.086,20.359,49.119
346,8,8,8,12.325,0.025,19.327,1.153,20.484,48.818
347,6,6,6,12.332,0.024,18.806,0.865,19.674,50.829
348,7,7,7,12.429,0.025,18.841,0.949,19.793,50.522
349,7,7,7,12.413,0.029,18.841,0.973,19.817,50.462
350,8,8,8,13.616,0.026,19.121,1.065,20.189,49.532
351,10,10,10,12.496,0.022,22.222,1.251,23.477,42.595
352,9,9,9,12.317,0.026,23.49,1.236,24.729,40.438
353,9,9,9,12.445,0.026,19.355,1.244,20.603,48.536
354,10,10,10,12.457,0.025,19.52,1.236,20.76,48.17
355,11,11,11,12.406,0.025,21.829,1.42,23.253,43.006
356,12,12,12,12.391,0.024,19.637,1.412,21.053,47.499
357,10,10,10,12.475,0.024,19.395,1.299,20.697,48.316
358,9,9,9,12.365,0.024,19.972,1.167,21.143,47.297
359,12,12,12,12.312,0.024,19.964,1.468,21.435,46.652
360,11,11,11,12.282,0.023,19.085,1.39,20.478,48.832
361,9,9,9,12.286,0.023,18.779,1.161,19.944,50.141
362,7,7,7,12.276,0.025,18.739,0.949,19.692,50.782
363,6,6,6,12.353,0.026,18.764,1.56,20.328,49.194
364,7,7,7,12.236,0.023,18.92,0.968,19.891,50.275
365,7,7,7,12.342,0.023,18.153,0.97,19.126,52.285
366,6,6,6,12.302,0.023,18.514,0.919,19.436,51.451
367,7,7,7,12.299,0.023,18.215,0.952,19.17,52.164
368,7,7,7,12.285,0.02,18.297,0.945,19.246,51.96
369,7,7,7,14.731,0.023,18.084,0.933,19.02,52.577
370,7,7,7,12.303,0.026,18.224,0.991,19.219,52.032
371,6,6,6,12.28,0.023,18.593,0.889,19.485,51.321
372,6,6,6,12.343,0.02,18.763,0.911,19.677,50.82
373,10,10,10,12.247,0.023,18.843,1.292,20.139,49.656
374,11,11,11,12.243,0.023,19.006,1.371,20.38,49.067
375,10,10,10,12.228,0.021,19.083,1.285,20.372,49.088
376,9,9,9,12.213,0.023,18.903,1.173,20.081,49.8
377,8,8,8,12.299,0.023,18.556,1.095,19.654,50.88
378,7,7,7,12.291,0.024,18.718,1.014,19.734,50.673
379,9,9,9,12.283,0.023,18.691,1.131,19.825,50.441
380,7,7,7,12.241,0.024,18.291,1.002,19.296,51.823
381,10,10,10,12.321,0.023,18.366,1.34,19.71,50.736
382,10,10,10,12.25,0.023,18.338,1.281,19.623,50.962
383,9,9,9,12.231,0.025,18.634,1.145,19.782,50.551
384,10,10,10,12.21,0.024,18.564,1.269,19.837,50.412
385,10,10,10,12.225,0.023,18.778,1.238,20.019,49.952
386,9,9,9,12.209,0.024,18.976,1.246,20.224,49.445
387,9,9,9,12.211,0.021,18.866,1.201,20.07,49.827
388,10,10,10,12.228,0.022,18.514,1.302,19.819,50.457
389,11,11,11,12.209,0.022,20.111,1.339,21.453,46.614
390,10,10,10,12.242,0.023,18.703,1.235,19.942,50.146
391,9,9,9,12.211,0.025,18.629,1.114,19.748,50.639
392,9,9,9,12.201,0.025,18.384,1.176,19.563,51.116
393,9,9,9,12.213,0.023,18.575,1.252,19.83,50.43
394,9,9,9,12.204,0.025,18.522,1.224,19.749,50.635
395,9,9,9,12.232,0.025,18.673,1.263,19.94,50.151
396,10,10,10,12.255,0.024,18.879,1.361,20.243,49.399
397,9,9,9,12.207,0.024,18.882,1.223,20.109,49.73
398,9,9,9,12.236,0.026,18.722,1.228,19.954,50.115
399,10,10,10,12.205,0.023,18.756,1.281,20.04,49.901
400,10,10,10,12.226,0.025,18.606,1.371,19.98,50.05
401,10,10,10,12.248,0.024,21.173,1.262,22.438,44.567
402,10,10,10,12.178,0.027,23.329,1.368,24.7,40.486
403,10,10,10,12.249,0.024,18.89,1.355,20.249,49.385
404,11,11,11,12.135,0.026,18.953,1.514,20.47,48.852
405,9,9,9,12.204,0.025,18.651,1.174,19.829,50.432
406,8,8,8,12.187,0.025,18.406,1.126,19.535,51.19
407,7,7,7,12.366,0.025,18.148,0.964,19.116,52.313
408,8,8,8,12.209,0.025,18.267,1.096,19.366,51.636
409,9,9,9,12.143,0.027,18.62,1.153,19.777,50.564
410,8,8,8,12.218,0.025,18.503,1.038,19.544,51.166
411,8,8,8,12.239,0.025,18.845,1.067,19.915,50.214
412,9,9,9,12.169,0.022,18.511,1.158,19.673,50.832
