frame,timestamp_sec,capture_ms,infer_track_ms,state_ms,display_ms,total_loop_ms,person_count,average_fps,recent_fps
2329,77.837528,9.761,24.290,0.127,0.002,34.199,0,29.934,30.126
2330,77.871146,7.433,26.004,0.127,0.003,33.586,0,29.934,30.106
2331,77.905153,7.830,25.991,0.126,0.003,33.968,0,29.934,30.072
2332,77.939436,8.332,25.770,0.124,0.002,34.248,0,29.933,30.030
2333,77.969323,5.292,24.416,0.125,0.002,29.853,0,29.935,30.165
2334,78.002619,8.773,24.346,0.128,0.003,33.266,0,29.935,30.159
2335,78.038344,11.194,24.346,0.138,0.003,35.701,0,29.934,30.065
2336,78.069725,6.601,24.581,0.130,0.003,31.336,0,29.935,30.131
2337,78.103013,8.480,24.617,0.130,0.003,33.250,0,29.935,30.128
2338,78.138348,9.161,25.986,0.132,0.003,35.302,0,29.934,30.058
2339,78.169759,6.481,24.739,0.130,0.002,31.372,0,29.935,30.117
2340,78.205451,9.323,26.179,0.127,0.003,35.653,0,29.934,30.042
2341,78.249723,6.614,37.396,0.136,0.003,44.171,0,29.930,22.590
2342,78.275771,0.563,25.291,0.137,0.004,26.012,0,29.933,28.442
2343,78.305591,3.524,26.100,0.132,0.004,29.779,0,29.934,29.960
2344,78.337168,6.802,24.582,0.136,0.004,31.544,0,29.935,30.369
2345,78.372001,8.296,26.342,0.138,0.003,34.798,0,29.934,30.021
2346,78.405380,7.033,26.149,0.126,0.003,33.331,0,29.934,30.013
2347,78.440032,7.188,27.278,0.236,0.004,34.727,0,29.934,29.828
2348,78.472351,5.930,26.091,0.139,0.003,32.184,0,29.934,29.974
2349,78.505519,6.572,26.396,0.140,0.004,33.130,0,29.934,29.993
2350,78.536969,6.527,24.720,0.138,0.003,31.407,0,29.935,30.164
2351,78.569874,7.997,24.709,0.140,0.003,32.869,0,29.935,30.185
2352,78.608371,8.477,29.820,1.103,0.003,39.422,1,29.933,29.712
2353,78.644306,3.273,31.499,0.642,0.004,35.440,1,29.932,29.589
2354,78.677110,0.566,31.533,0.638,0.002,32.758,1,29.932,29.651
2355,78.713858,2.056,33.996,0.620,0.003,36.694,1,29.931,29.476
2356,78.744489,0.565,29.388,0.657,0.003,30.631,1,29.932,29.654
2357,78.776748,0.563,30.981,0.581,0.003,32.143,1,29.932,29.734
2358,78.809405,1.082,30.940,0.538,0.003,32.580,1,29.933,29.784
2359,78.845831,4.635,31.198,0.586,0.003,36.440,1,29.932,29.649
2360,78.878049,0.567,31.008,0.689,0.004,32.284,1,29.932,29.711
2361,78.912577,2.542,31.240,0.607,0.004,34.411,1,29.932,29.678
2362,78.944412,0.562,30.608,0.533,0.003,31.722,1,29.932,29.756
2363,78.975881,0.768,30.116,0.844,0.004,31.751,1,29.933,29.826
2364,79.010162,2.525,30.852,0.654,0.004,34.052,1,29.933,29.805
2365,79.043967,2.288,30.808,0.608,0.003,33.726,1,29.932,29.798
2366,79.078383,2.012,31.739,0.605,0.003,34.377,1,29.932,29.769
2367,79.110916,0.788,31.082,0.642,0.003,32.533,1,29.932,29.802
2368,79.144543,1.566,31.360,0.591,0.003,33.537,1,29.932,29.802
2369,79.177413,0.831,31.393,0.613,0.004,32.858,1,29.933,29.822
2370,79.210906,1.421,31.398,0.586,0.003,33.427,1,29.933,29.824
2371,79.258781,2.408,44.751,0.604,0.003,47.785,1,29.927,20.885
2372,79.291331,0.661,31.227,0.579,0.003,32.486,1,29.927,24.874
2373,79.327915,0.546,35.405,0.478,0.003,36.447,1,29.926,25.666
2374,79.358664,0.512,29.715,0.534,0.003,30.780,1,29.927,27.083
2375,79.389379,0.577,29.550,0.661,0.003,30.808,1,29.928,28.006
2376,79.419491,0.538,28.860,0.420,0.003,29.834,1,29.930,28.790
2377,79.448298,0.458,27.889,0.513,0.002,28.876,1,29.931,29.498
2378,79.477935,0.517,28.559,0.522,0.003,29.616,1,29.933,29.968
2379,79.509840,0.513,30.821,0.560,0.003,31.913,1,29.933,30.111
2380,79.541964,1.884,29.626,0.510,0.003,32.040,1,29.934,30.214
2381,79.574880,2.341,30.014,0.507,0.004,32.882,1,29.934,30.230
2382,79.610114,4.704,29.969,0.565,0.003,35.260,1,29.933,30.062
2383,79.642579,1.269,30.576,0.579,0.003,32.445,1,29.934,30.117
2384,79.678058,2.864,31.980,0.577,0.004,35.444,1,29.933,29.970
2385,79.711432,1.432,31.304,0.677,0.004,33.437,1,29.933,29.964
2386,79.743109,0.550,30.390,0.621,0.003,31.581,1,29.933,30.062
2387,79.776185,2.006,30.393,0.588,0.004,33.008,1,29.934,30.074
2388,79.811262,2.837,31.595,0.702,0.003,35.156,1,29.933,29.977
2389,79.842830,0.710,30.095,0.588,0.003,31.414,1,29.934,30.067
2390,79.876798,1.613,31.710,0.701,0.003,34.047,1,29.933,30.030
2391,79.912269,1.656,33.055,0.589,0.004,35.321,1,29.933,29.942
2392,79.942387,0.539,28.934,0.570,0.005,30.066,1,29.934,30.077
2393,79.975636,2.571,30.045,0.559,0.003,33.195,1,29.934,30.078
2394,80.010303,3.055,31.000,0.621,0.004,34.698,1,29.933,30.022
2395,80.042263,0.755,30.524,0.551,0.003,31.850,1,29.934,30.073
2396,80.075081,1.998,30.211,0.557,0.003,32.788,1,29.934,30.088
2397,80.111531,4.344,31.450,0.671,0.003,36.488,1,29.933,29.977
2398,80.144409,1.062,31.087,0.613,0.003,32.783,1,29.933,29.994
2399,80.176708,0.560,31.067,0.633,0.003,32.281,1,29.934,30.026
2400,80.210631,3.145,30.083,0.433,0.003,33.680,1,29.934,30.013
2401,80.257755,3.216,43.378,0.519,0.003,47.133,1,29.928,21.186
2402,80.281124,0.518,22.283,0.528,0.003,23.345,1,29.932,28.337
2403,80.302616,0.493,20.424,0.512,0.003,21.448,1,29.937,32.589
2404,80.335220,9.318,22.724,0.581,0.002,32.645,1,29.937,32.070
2405,80.373064,10.460,26.745,0.972,0.003,38.200,1,29.935,30.682
2406,80.408016,4.836,29.082,0.540,0.004,34.480,1,29.935,30.382
2407,80.441275,2.194,30.471,0.515,0.003,33.200,1,29.935,30.340
2408,80.472913,2.229,28.842,0.511,0.003,31.602,1,29.935,30.493
2409,80.505994,2.528,29.991,0.510,0.003,33.047,1,29.935,30.464
2410,80.542045,4.564,30.925,0.552,0.003,36.064,1,29.934,30.164
2411,80.572642,1.223,28.764,0.530,0.003,30.538,1,29.936,30.378
2412,80.606107,3.236,29.646,0.577,0.003,33.479,1,29.935,30.333
2413,80.642415,5.336,30.337,0.544,0.003,36.240,1,29.934,30.101
2414,80.675402,1.416,30.974,0.658,0.003,33.069,1,29.935,30.108
2415,80.708826,2.195,30.512,0.633,0.004,33.362,1,29.935,30.097
2416,80.744091,3.511,31.061,0.670,0.004,35.264,1,29.934,29.980
2417,80.776478,0.577,31.080,0.639,0.003,32.317,1,29.934,30.033
2418,80.811022,2.342,31.502,0.618,0.003,34.485,1,29.934,29.972
2419,80.843482,0.578,31.154,0.762,0.003,32.516,1,29.934,30.008
2420,80.875957,0.563,31.090,0.717,0.004,32.390,1,29.934,30.048
2421,80.908952,1.091,31.131,0.661,0.004,32.905,1,29.935,30.063
2422,80.942659,2.466,30.520,0.610,0.003,33.616,1,29.935,30.047
2423,80.975100,1.509,30.266,0.531,0.003,32.326,1,29.935,30.083
2424,81.008451,2.877,29.858,0.584,0.003,33.340,1,29.935,30.077
2425,81.042693,3.111,30.491,0.605,0.003,34.228,1,29.935,30.040
2426,81.077130,1.323,32.451,0.591,0.003,34.387,1,29.934,30.001
2427,81.113436,0.542,35.118,0.609,0.003,36.289,1,29.933,29.901
2428,81.144418,0.542,29.778,0.530,0.003,30.869,1,29.934,29.983
2429,81.175743,0.539,30.205,0.557,0.003,31.320,1,29.935,30.045
2430,81.209737,2.288,31.091,0.579,0.003,33.979,1,29.935,30.023
2431,81.255399,1.385,43.563,0.455,0.003,45.425,1,29.930,21.966
2432,81.291873,0.584,35.379,0.570,0.003,36.552,1,29.929,24.356
2433,81.321957,0.561,28.899,0.475,0.003,29.952,1,29.930,26.761
2434,81.351386,0.522,28.385,0.473,0.002,29.395,1,29.932,28.262
2435,81.380070,0.484,27.687,0.631,0.003,28.820,1,29.933,29.347
2436,81.409779,0.526,28.500,0.561,0.004,29.606,1,29.935,29.998
2437,81.440287,0.526,29.367,0.522,0.003,30.434,1,29.936,30.371
2438,81.474276,3.608,29.806,0.589,0.003,34.024,1,29.936,30.241
2439,81.508849,3.459,30.468,0.620,0.003,34.570,1,29.935,30.086
2440,81.542205,2.453,30.222,0.590,0.003,33.286,1,29.935,30.078
2441,81.574037,1.243,29.770,0.566,0.003,31.600,1,29.936,30.197
2442,81.608199,2.773,30.767,0.608,0.004,34.172,1,29.935,30.114
2443,81.643776,4.015,30.891,0.636,0.003,35.565,1,29.935,29.948
2444,81.676886,1.123,31.294,0.583,0.003,33.020,1,29.935,29.970
2445,81.709381,0.538,31.318,0.581,0.003,32.459,1,29.935,30.022
2446,81.742310,2.223,30.065,0.610,0.004,32.919,1,29.935,30.042
2447,81.775465,1.641,30.843,0.717,0.004,33.225,1,29.935,30.043
2448,81.808540,1.205,31.091,0.972,0.003,33.290,1,29.935,30.041
2449,81.845556,3.606,32.380,0.573,0.003,36.578,1,29.934,29.884
2450,81.878029,0.528,31.318,0.681,0.003,32.548,1,29.935,29.923
2451,81.910025,0.516,30.744,0.529,0.003,31.806,1,29.935,29.990
2452,81.944467,2.034,31.826,0.560,0.003,34.441,1,29.935,29.944
2453,81.974713,0.508,29.126,0.531,0.003,30.182,1,29.936,30.069
2454,82.006988,2.210,29.483,0.483,0.003,32.194,1,29.936,30.108
2455,82.040632,3.954,29.157,0.500,0.003,33.630,1,29.936,30.091
2456,82.074506,3.145,30.176,0.568,0.003,33.910,1,29.936,30.067
2457,82.108919,3.737,30.051,0.586,0.004,34.396,1,29.936,30.027
2458,82.144060,2.395,32.105,0.574,0.003,35.093,1,29.935,29.969
2459,82.176235,0.531,31.015,0.581,0.003,32.146,1,29.935,30.006
2460,82.208639,1.324,30.443,0.544,0.003,32.332,1,29.936,30.034
2461,82.259030,3.424,46.303,0.363,0.003,50.107,1,29.930,19.921
2462,82.289675,0.513,29.730,0.544,0.003,30.803,1,29.931,24.684
2463,82.321638,0.566,30.800,0.357,0.003,31.739,1,29.931,26.596
2464,82.354445,0.482,31.929,0.495,0.003,32.922,1,29.931,27.445
2465,82.386049,0.523,30.537,6.305,0.004,37.386,1,29.930,27.299
2466,82.420973,0.538,28.022,0.561,0.003,29.139,1,29.931,28.257
2467,82.451737,0.532,29.619,0.379,0.003,30.544,1,29.933,28.816
2468,82.480554,0.465,27.933,0.531,0.003,28.947,1,29.934,29.424
2469,82.511099,0.533,29.429,0.603,0.004,30.586,1,29.935,29.751
2470,82.540900,0.524,28.619,0.530,0.003,29.690,1,29.936,30.099
2471,82.574403,2.948,29.973,0.533,0.003,33.473,1,29.936,30.076
2472,82.608973,2.859,31.127,0.610,0.003,34.616,1,29.936,29.971
2473,82.643417,1.562,32.214,0.600,0.003,34.396,1,29.936,29.897
2474,82.676973,0.542,32.360,0.627,0.004,33.552,1,29.936,29.889
2475,82.710174,0.537,31.980,0.636,0.004,33.174,1,29.936,29.903
2476,82.742915,1.832,30.210,0.589,0.004,32.653,1,29.936,29.945
2477,82.774472,1.136,29.774,0.548,0.003,31.478,1,29.937,30.045
2478,82.808132,3.290,29.768,0.557,0.003,33.636,1,29.936,30.025
2479,82.843289,1.977,32.570,0.728,0.003,35.296,1,29.936,29.930
2480,82.876871,0.539,32.258,0.736,0.004,33.555,1,29.936,29.922
2481,82.908741,0.545,30.529,0.605,0.003,31.699,1,29.936,29.994
2482,82.943859,2.944,31.510,0.589,0.004,35.063,1,29.936,29.922
2483,82.977518,0.886,32.128,0.928,0.003,33.965,1,29.935,29.899
2484,83.010339,0.690,31.141,0.555,0.003,32.408,1,29.936,29.936
2485,83.043989,1.434,31.605,0.598,0.003,33.658,1,29.936,29.926
2486,83.077539,1.243,31.650,0.554,0.004,33.469,1,29.936,29.923
2487,83.110794,0.547,32.100,0.604,0.003,33.271,1,29.936,29.927
2488,83.144082,0.626,32.000,0.548,0.003,33.194,1,29.936,29.933
2489,83.176921,0.544,31.693,0.562,0.004,32.819,1,29.936,29.950
2490,83.208800,0.547,30.716,0.593,0.003,31.877,1,29.937,29.994
2491,83.255891,2.866,43.500,0.612,0.004,47.000,1,29.932,21.233
2492,83.288105,0.571,30.974,0.605,0.004,32.170,1,29.932,25.220
2493,83.319300,0.557,29.975,0.420,0.002,30.968,1,29.933,27.195
2494,83.348618,0.466,28.395,0.580,0.003,29.460,1,29.934,28.614
2495,83.378712,0.553,28.903,0.696,0.003,30.173,1,29.935,29.411
2496,83.410122,0.600,30.057,0.573,0.003,31.249,1,29.936,29.808
2497,83.442280,1.115,30.417,0.544,0.003,32.097,1,29.937,29.989
2498,83.475006,1.673,30.453,0.567,0.002,32.712,1,29.937,30.056
2499,83.509034,3.410,30.000,0.581,0.003,34.011,1,29.937,29.979
2500,83.543327,1.019,32.639,0.664,0.003,34.343,1,29.936,29.888
2501,83.575438,0.563,30.827,0.671,0.003,32.081,1,29.937,29.997
2502,83.608852,1.601,31.084,0.572,0.003,33.276,1,29.937,29.999
2503,83.641900,1.313,31.109,0.566,0.003,33.008,1,29.937,30.019
2504,83.675202,1.525,31.157,0.654,0.003,33.357,1,29.937,30.014
2505,83.708448,1.369,31.159,0.562,0.003,33.110,1,29.937,30.024
2506,83.741545,1.443,31.037,0.604,0.003,33.105,1,29.937,30.033
2507,83.774722,1.837,30.678,0.576,0.003,33.112,1,29.937,30.041
2508,83.808944,2.418,31.170,0.617,0.004,34.226,1,29.937,29.992
2509,83.843074,2.278,31.178,0.649,0.004,34.127,1,29.937,29.953
2510,83.875391,0.552,31.057,0.842,0.002,32.472,1,29.937,29.993
2511,83.908542,1.228,31.015,0.625,0.003,32.889,1,29.937,30.010
2512,83.941338,0.928,31.188,0.587,0.002,32.724,1,29.937,30.033
2513,83.975325,2.296,31.047,0.639,0.003,34.003,1,29.937,30.004
2514,84.007847,1.809,30.015,0.588,0.004,32.436,1,29.937,30.036
2515,84.045882,3.351,34.037,0.603,0.003,38.012,1,29.936,29.866
2516,84.078014,0.530,30.945,0.539,0.003,32.034,1,29.936,29.914
2517,84.109642,0.562,30.470,0.632,0.003,31.685,1,29.937,29.971
2518,84.143570,0.557,32.679,0.650,0.003,33.904,1,29.937,29.953
2519,84.174892,0.539,30.080,0.564,0.004,31.203,1,29.937,30.019
2520,84.208388,0.776,32.101,0.651,0.004,33.550,1,29.937,30.011
2521,84.254135,0.532,44.441,0.381,0.003,45.369,1,29.933,21.996
2522,84.286681,0.486,31.640,0.557,0.003,32.701,1,29.933,25.580
2523,84.318240,0.620,30.329,0.520,0.003,31.488,1,29.934,27.346
2524,84.349633,0.552,30.268,0.564,0.003,31.402,1,29.935,28.340
2525,84.380418,0.536,29.635,0.685,0.003,30.875,1,29.936,29.061
2526,84.413313,0.541,31.615,0.549,0.003,32.724,1,29.936,29.295
2527,84.444229,0.547,29.765,0.598,0.003,30.929,1,29.937,29.689
2528,84.475517,0.547,30.088,0.603,0.003,31.256,1,29.937,29.955
2529,84.508188,0.523,31.494,0.604,0.004,32.642,1,29.938,30.026
2530,84.540475,1.450,30.177,0.553,0.003,32.198,1,29.938,30.123
2531,84.575618,4.093,30.440,0.643,0.004,35.198,1,29.937,29.956
2532,84.607167,0.576,30.275,0.619,0.003,31.489,1,29.938,30.095
2533,84.639923,1.552,30.528,0.583,0.003,32.684,1,29.938,30.131
2534,84.674650,2.939,31.148,0.602,0.004,34.712,1,29.938,30.030
2535,84.708863,2.226,31.326,0.611,0.004,34.185,1,29.938,29.975
2536,84.747117,2.550,35.030,0.615,0.003,38.218,1,29.936,29.702
2537,84.778438,0.554,30.095,0.586,0.003,31.254,1,29.937,29.826
2538,84.809754,0.560,30.116,0.621,0.003,31.317,1,29.937,29.934
2539,84.841013,0.543,30.037,0.572,0.003,31.170,1,29.938,30.038
2540,84.873958,2.761,29.557,0.723,0.003,33.064,1,29.938,30.047
2541,84.907445,1.392,31.311,0.692,0.003,33.418,1,29.938,30.039
2542,84.941966,2.309,31.460,0.581,0.003,34.372,1,29.938,29.993
2543,84.973923,0.870,30.449,0.530,0.003,31.869,1,29.938,30.050
2544,85.006515,1.518,30.491,0.576,0.003,32.606,1,29.939,30.074
2545,85.041608,2.439,32.022,0.630,0.003,35.112,1,29.938,30.005
2546,85.074661,0.915,31.452,0.688,0.003,33.075,1,29.938,30.013
2547,85.107808,0.930,31.472,0.667,0.003,33.091,1,29.938,30.019
2548,85.138936,1.448,28.955,0.557,0.003,30.981,1,29.939,30.093
2549,85.178455,5.622,33.278,0.652,0.003,39.576,1,29.937,29.895
2550,85.212867,0.665,33.035,0.652,0.003,34.373,1,29.937,29.867
2551,85.260413,0.580,46.186,0.677,0.003,47.465,1,29.932,21.027
2552,85.294712,0.589,32.975,0.570,0.003,34.153,1,29.931,24.465
2553,85.328467,0.660,32.469,0.547,0.004,33.696,1,29.931,25.978
2554,85.358536,0.568,28.900,0.476,0.002,29.960,1,29.932,27.495
2555,85.388530,0.529,28.943,0.654,0.003,30.144,1,29.934,28.465
2556,85.420406,0.552,30.614,0.553,0.003,31.736,1,29.934,28.926
2557,85.450987,0.566,29.410,0.378,0.002,30.368,1,29.935,29.432
2558,85.479496,0.511,27.582,0.574,0.003,28.683,1,29.937,30.015
2559,85.509725,0.552,29.053,0.538,0.003,30.162,1,29.938,30.330
2560,85.540352,0.514,29.501,0.534,0.003,30.568,1,29.939,30.548
2561,85.574062,2.407,30.717,0.597,0.003,33.740,1,29.939,30.460
2562,85.606627,1.236,30.679,0.530,0.003,32.465,1,29.939,30.486
2563,85.639983,2.907,29.864,0.548,0.003,33.338,1,29.939,30.445
2564,85.673745,2.682,30.480,0.557,0.003,33.739,1,29.939,30.384
2565,85.705908,1.498,30.055,0.553,0.003,32.126,1,29.939,30.430
2566,85.740784,2.477,31.794,0.592,0.003,34.884,1,29.939,30.312
2567,85.774334,2.648,30.254,0.564,0.003,33.486,1,29.939,30.283
2568,85.806942,0.906,30.907,0.558,0.004,32.391,1,29.939,30.305
2569,85.841257,2.597,31.104,0.551,0.004,34.273,1,29.939,30.241
2570,85.875149,1.902,31.385,0.794,0.004,34.104,1,29.939,30.193
2571,85.908267,0.573,31.683,0.805,0.003,33.082,1,29.939,30.192
2572,85.950600,1.514,39.958,0.377,0.003,41.865,1,29.936,29.833
2573,85.980851,0.469,29.365,0.580,0.003,30.432,1,29.937,29.952
2574,86.011348,0.545,29.321,0.608,0.003,30.493,1,29.938,30.059
2575,86.044000,0.559,31.431,0.618,0.003,32.628,1,29.938,30.081
2576,86.075772,0.533,30.565,0.610,0.003,31.728,1,29.939,30.133
2577,86.107335,0.543,30.353,0.606,0.003,31.521,1,29.939,30.188
2578,86.140622,1.974,30.653,0.584,0.004,33.232,1,29.939,30.183
2579,86.175309,2.572,31.473,0.674,0.003,34.740,1,29.939,30.131
2580,86.207434,0.956,30.437,0.685,0.003,32.096,1,29.939,30.163
2581,86.254066,2.126,43.690,0.373,0.003,46.205,1,29.935,21.594
2582,86.278492,0.478,23.537,0.556,0.003,24.589,1,29.938,28.201
2583,86.300350,0.526,20.723,0.524,0.003,21.791,1,29.942,32.347
2584,86.338021,10.419,26.681,0.567,0.003,37.689,1,29.940,30.661
2585,86.369942,5.236,26.061,0.653,0.003,31.971,1,29.941,30.776
2586,86.407982,5.883,31.444,0.598,0.004,37.946,1,29.939,29.933
2587,86.442565,1.667,32.262,0.625,0.003,34.577,1,29.939,29.780
2588,86.475990,0.615,32.127,0.654,0.004,33.418,1,29.939,29.794
2589,86.508601,0.552,31.350,0.624,0.004,32.547,1,29.939,29.891
2590,86.550039,0.559,40.200,0.940,0.003,41.715,1,29.936,29.167
2591,86.580788,0.495,29.272,0.524,0.004,30.309,1,29.937,29.476
2592,86.611128,0.547,29.214,0.602,0.003,30.384,1,29.938,29.732
2593,86.642293,0.553,29.954,0.572,0.003,31.099,1,29.939,29.903
2594,86.673651,0.529,30.204,0.578,0.002,31.328,1,29.940,30.037
2595,86.708208,3.313,30.613,0.570,0.003,34.516,1,29.939,29.961
2596,86.742870,1.060,32.980,0.878,0.004,34.939,1,29.939,29.872
2597,86.773845,0.902,29.136,0.513,0.003,30.570,1,29.940,30.023
2598,86.804862,1.033,29.418,0.599,0.004,31.070,1,29.941,30.134
2599,86.841506,5.449,30.534,0.586,0.003,36.593,1,29.939,29.970
2600,86.873848,2.101,29.598,0.724,0.004,32.447,1,29.940,30.010
2601,86.907117,1.765,30.716,0.598,0.004,33.100,1,29.940,30.018
2602,86.939931,1.528,30.630,0.555,0.003,32.733,1,29.940,30.040
2603,86.975777,3.888,31.346,0.590,0.003,35.847,1,29.939,29.939
2604,87.006906,0.516,29.970,0.576,0.004,31.082,1,29.940,30.024
2605,87.040633,2.672,30.424,0.655,0.004,33.773,1,29.940,30.006
2606,87.073592,2.261,29.988,0.552,0.003,32.821,1,29.940,30.023
2607,87.107489,2.647,30.641,0.640,0.004,33.950,1,29.940,30.000
2608,87.149140,1.795,39.160,0.601,0.003,41.577,1,29.937,29.736
2609,87.180555,0.533,30.222,0.585,0.003,31.360,1,29.938,29.804
2610,87.210919,0.544,29.179,0.564,0.003,30.307,1,29.939,29.900
2611,87.256687,0.562,44.520,0.383,0.003,45.481,1,29.935,21.942
2612,87.289118,0.466,31.543,0.586,0.003,32.614,1,29.935,25.572
2613,87.318980,0.565,28.652,0.501,0.003,29.738,1,29.936,27.781
2614,87.349351,0.604,29.215,0.505,0.003,30.342,1,29.937,28.910
2615,87.378410,0.492,28.012,0.506,0.003,29.028,1,29.939,29.865
2616,87.408667,0.542,29.159,4.002,0.004,33.729,1,29.938,29.825
2617,87.442281,0.549,28.991,0.528,0.003,30.087,1,29.940,30.262
2618,87.474474,0.528,31.086,0.521,0.003,32.154,1,29.940,30.360
2619,87.506268,1.726,29.497,0.536,0.003,31.778,1,29.941,30.476
2620,87.539218,2.765,29.596,0.542,0.003,32.924,1,29.941,30.463
2621,87.573758,4.042,29.903,0.550,0.003,34.515,1,29.940,30.319
2622,87.606436,1.993,30.080,0.539,0.003,32.630,1,29.941,30.343
2623,87.641507,2.426,32.055,0.973,0.004,35.475,1,29.940,30.163
2624,87.673681,1.003,30.142,0.522,0.004,31.687,1,29.940,30.257
2625,87.707089,2.411,30.418,0.558,0.004,33.409,1,29.940,30.233
2626,87.748858,2.099,38.985,0.576,0.004,41.681,1,29.938,29.743
2627,87.778671,0.559,28.622,0.570,0.003,29.770,1,29.939,29.943
2628,87.810380,0.644,30.440,0.545,0.003,31.649,1,29.939,30.028
2629,87.841756,0.492,30.288,0.536,0.003,31.334,1,29.940,30.121
2630,87.873854,1.384,30.129,0.619,0.004,32.152,1,29.940,30.167
2631,87.906334,1.593,30.215,0.625,0.003,32.452,1,29.941,30.196
2632,87.940650,3.001,30.636,0.521,0.003,34.178,1,29.940,30.150
2633,87.974640,4.023,29.395,0.516,0.003,33.953,1,29.940,30.118
2634,88.006391,1.671,29.514,0.515,0.003,31.718,1,29.941,30.173
2635,88.039828,2.655,30.215,0.547,0.003,33.436,1,29.941,30.161
2636,88.073824,3.410,29.986,0.897,0.003,34.314,1,29.940,30.120
2637,88.106176,1.535,29.864,0.655,0.004,32.076,1,29.941,30.156
2638,88.140951,3.127,30.933,0.563,0.004,34.644,1,29.940,30.107
2639,88.174181,1.788,30.825,0.644,0.004,33.279,1,29.941,30.104
2640,88.207735,1.918,30.931,0.570,0.004,33.440,1,29.940,30.096
2641,88.256863,1.781,46.652,0.583,0.003,49.037,1,29.935,20.355
2642,88.288441,0.568,30.372,0.561,0.003,31.519,1,29.936,24.788
2643,88.319604,0.585,29.961,0.661,0.003,31.227,1,29.937,26.798
2644,88.352454,0.589,31.542,0.368,0.003,32.515,1,29.937,27.681
2645,88.383887,0.476,30.550,0.386,0.002,31.425,1,29.937,28.416
2646,88.412576,0.486,27.778,0.625,0.003,28.906,1,29.939,29.285
2647,88.442600,0.527,28.819,0.523,0.003,29.886,1,29.940,29.812
2648,88.472699,0.580,28.945,0.563,0.004,30.108,1,29.941,30.195
2649,88.507342,3.785,30.239,0.596,0.003,34.641,1,29.941,30.038
2650,88.539920,1.817,30.112,0.545,0.003,32.493,1,29.941,30.107
2651,88.573541,2.522,30.499,0.574,0.004,33.616,1,29.941,30.071
2652,88.608872,3.435,31.268,0.545,0.003,35.269,1,29.940,29.918
2653,88.640668,0.547,30.649,0.567,0.003,31.783,1,29.941,30.029
2654,88.674196,1.254,31.652,0.624,0.003,33.552,1,29.941,30.011
2655,88.707263,1.381,31.004,0.617,0.003,33.022,1,29.941,30.026
2656,88.739169,1.138,30.097,0.615,0.003,31.869,1,29.941,30.105
2657,88.772800,2.623,30.341,0.620,0.003,33.604,1,29.941,30.083
2658,88.807391,2.895,31.019,0.631,0.003,34.565,1,29.941,30.015
2659,88.848338,1.753,38.504,0.575,0.002,40.853,1,29.938,29.660
2660,88.879460,0.558,29.935,0.645,0.004,31.159,1,29.939,29.771
2661,88.910787,0.549,30.075,0.760,0.004,31.406,1,29.940,29.862
2662,88.943041,0.592,30.842,0.589,0.003,32.045,1,29.940,29.919
2663,88.975321,0.565,31.027,0.682,0.003,32.294,1,29.941,29.960
2664,89.007626,0.617,30.950,0.601,0.003,32.188,1,29.941,30.003
2665,89.040604,1.289,31.033,0.564,0.003,32.904,1,29.941,30.017
2666,89.073653,1.312,31.119,0.554,0.003,33.005,1,29.941,30.027
2667,89.107193,1.990,30.941,0.663,0.003,33.616,1,29.941,30.015
2668,89.141215,1.898,31.402,0.606,0.003,33.927,1,29.941,29.995
2669,89.173806,0.554,31.375,0.606,0.003,32.556,1,29.941,30.018
2670,89.207195,1.715,31.009,0.649,0.003,33.394,1,29.941,30.014
2671,89.255816,1.250,46.596,0.577,0.003,48.445,1,29.936,20.603
2672,89.278980,0.575,21.955,0.538,0.003,23.087,1,29.940,27.909
2673,89.299595,0.562,19.462,0.548,0.002,20.590,1,29.944,32.507
2674,89.332824,9.292,23.338,0.516,0.003,33.165,1,29.944,31.877
2675,89.369352,9.599,26.362,0.561,0.003,36.540,1,29.943,30.853
2676,89.402327,6.120,26.242,0.681,0.003,33.066,1,29.943,30.745
2677,89.448569,6.231,39.268,0.577,0.003,46.097,1,29.939,29.011
2678,89.480135,0.618,30.314,0.592,0.004,31.545,1,29.939,29.318
2679,89.511249,0.576,29.887,0.670,0.003,31.154,1,29.940,29.599
2680,89.543380,0.556,30.850,0.670,0.003,32.096,1,29.941,29.745
2681,89.575647,0.557,30.982,0.644,0.004,32.204,1,29.941,29.856
2682,89.608399,0.555,31.497,0.552,0.003,32.623,1,29.941,29.918
2683,89.639866,0.537,30.325,0.551,0.003,31.433,1,29.942,30.054
2684,89.676195,3.770,31.952,0.611,0.003,36.354,1,29.941,29.854
2685,89.707772,0.523,30.387,0.620,0.004,31.550,1,29.941,29.968
2686,89.739367,0.540,30.379,0.608,0.003,31.546,1,29.942,30.068
2687,89.772701,1.695,30.978,0.693,0.003,33.388,2,29.942,30.060
2688,89.808598,3.602,31.542,0.655,0.003,35.820,2,29.941,29.930
2689,89.841652,0.548,31.797,0.839,0.002,33.204,2,29.941,29.938
2690,89.875052,0.558,31.941,0.733,0.003,33.253,2,29.941,29.943
2691,89.907553,0.553,31.159,0.733,0.003,32.464,2,29.942,29.982
2692,89.939260,0.522,30.402,0.678,0.003,31.621,2,29.942,30.051
2693,89.976602,4.624,31.987,0.669,0.003,37.302,2,29.941,29.893
2694,90.009131,0.547,31.259,0.606,0.004,32.433,1,29.941,29.930
