frame,timestamp_sec,capture_ms,infer_track_ms,state_ms,display_ms,total_loop_ms,person_count,average_fps,recent_fps
375,19.662981,0.530,52.005,0.606,0.003,53.160,1,19.122,19.048
376,19.712734,0.599,48.492,0.509,0.003,49.617,1,19.124,19.113
377,19.765629,0.549,51.791,0.530,0.003,52.887,1,19.124,19.100
378,19.815083,0.552,48.321,0.574,0.003,49.466,1,19.126,19.158
379,19.868546,0.603,52.234,0.512,0.003,53.365,1,19.125,19.135
380,19.919540,0.484,49.956,0.606,0.004,51.064,1,19.126,19.156
381,19.971480,0.562,50.719,0.580,0.004,51.878,1,19.127,19.161
382,20.033222,0.565,60.545,0.508,0.003,61.635,1,19.118,19.004
383,20.085328,0.536,51.011,0.626,0.004,52.193,1,19.118,19.010
384,20.139437,0.565,52.858,0.651,0.004,54.093,1,19.116,18.987
385,20.192631,0.567,51.920,0.641,0.004,53.148,1,19.115,18.980
386,20.244008,0.569,50.109,0.541,0.004,51.237,1,19.116,19.000
387,20.295817,0.561,50.657,0.636,0.003,51.874,1,19.117,19.009
388,20.349112,0.563,52.041,0.643,0.004,53.267,1,19.116,19.000
389,20.402747,0.602,52.331,0.375,0.003,53.323,1,19.115,18.991
390,20.456921,0.460,53.300,0.612,0.003,54.389,1,19.113,18.970
391,20.529330,0.596,71.069,0.618,0.004,72.304,1,19.094,13.811
392,20.583326,0.563,52.754,0.607,0.004,53.945,1,19.093,15.824
393,20.643680,0.584,59.066,0.594,0.003,60.263,1,19.085,16.066
394,20.697718,0.546,52.696,0.701,0.004,53.963,1,19.084,16.606
395,20.749194,0.547,50.172,0.606,0.003,51.344,1,19.085,17.108
396,20.803740,0.605,53.281,0.716,0.003,54.619,1,19.082,17.295
397,20.859242,0.530,54.184,0.670,0.003,55.404,1,19.080,17.397
398,20.909652,0.563,49.067,0.412,0.003,50.110,1,19.082,17.679
399,20.963551,0.486,52.961,0.597,0.003,54.062,1,19.080,17.765
400,21.016204,0.546,51.453,0.648,0.004,52.668,1,19.080,17.879
401,21.069819,0.578,52.332,0.552,0.004,53.481,1,19.079,17.950
402,21.123831,0.520,52.887,0.731,0.004,54.156,1,19.077,17.991
403,21.176488,0.591,51.283,0.410,0.003,52.298,1,19.077,18.072
404,21.236536,0.528,59.071,0.531,0.003,60.147,1,19.070,17.960
405,21.275123,0.523,37.480,0.418,0.003,38.437,1,19.083,18.338
406,21.320760,0.555,44.624,0.558,0.003,45.756,1,19.089,18.523
407,21.366593,0.543,44.683,0.503,0.003,45.746,1,19.095,18.691
408,21.417286,0.505,49.635,0.500,0.003,50.658,1,19.096,18.745
409,21.468928,0.552,50.543,0.511,0.003,51.621,1,19.097,18.777
410,21.519463,0.461,49.522,0.584,0.003,50.585,1,19.098,18.823
411,21.570904,0.546,50.260,0.524,0.003,51.347,1,19.099,18.853
412,21.622263,0.627,50.159,0.583,0.004,51.388,1,19.100,18.879
413,21.673893,0.552,50.440,0.521,0.003,51.530,1,19.101,18.901
414,21.726189,0.534,51.193,0.559,0.003,52.304,1,19.101,18.909
415,21.777732,0.544,50.391,0.509,0.003,51.461,1,19.102,18.929
416,21.835518,0.530,56.700,0.617,0.003,57.865,1,19.097,18.860
417,21.888382,0.549,51.647,0.564,0.004,52.779,1,19.096,18.863
418,21.939675,0.563,50.113,0.654,0.003,51.349,1,19.097,18.883
419,21.990860,0.573,49.902,0.619,0.004,51.114,1,19.098,18.906
420,22.042213,0.627,50.049,0.395,0.003,51.086,1,19.099,18.927
421,22.114452,0.479,71.270,0.610,0.003,72.377,1,19.082,13.803
422,22.156277,0.576,40.584,0.571,0.003,41.749,1,19.091,17.508
423,22.202123,0.543,44.680,0.522,0.003,45.762,1,19.097,18.747
424,22.247669,0.513,44.463,0.760,0.004,45.756,1,19.102,19.435
425,22.299688,0.625,50.578,0.598,0.003,51.819,1,19.103,19.405
426,22.350787,0.530,49.919,0.598,0.004,51.067,1,19.104,19.432
427,22.403487,0.634,51.410,0.606,0.004,52.669,1,19.104,19.365
428,22.454801,0.552,50.103,0.553,0.003,51.227,1,19.105,19.383
429,22.505372,0.604,49.360,0.482,0.003,50.464,1,19.106,19.428
430,22.558608,0.530,52.178,0.647,0.004,53.374,1,19.105,19.356
431,22.609775,0.589,49.875,0.446,0.003,50.927,1,19.106,19.380
432,22.663630,0.534,52.824,0.663,0.003,54.041,1,19.105,19.303
433,22.716935,0.565,52.019,0.572,0.004,53.176,1,19.104,19.262
434,22.770000,0.568,51.870,0.547,0.003,53.004,1,19.104,19.233
435,22.823376,0.529,52.248,0.691,0.004,53.490,1,19.103,19.195
436,22.876735,0.608,51.999,0.571,0.004,53.198,1,19.102,19.169
437,22.930449,0.547,52.545,0.562,0.003,53.671,1,19.101,19.136
438,22.983034,0.553,51.419,0.632,0.004,52.624,1,19.101,19.128
439,23.043271,0.630,58.919,0.529,0.003,60.095,1,19.094,18.978
440,23.083380,0.572,38.962,0.497,0.003,40.048,1,19.104,19.207
441,23.126061,0.521,41.622,0.480,0.003,42.640,1,19.112,19.374
442,23.169902,0.499,42.817,0.467,0.003,43.799,1,19.119,19.508
443,23.219829,0.527,48.888,0.588,0.003,50.020,1,19.121,19.528
444,23.270826,0.542,49.815,0.481,0.003,50.855,1,19.122,19.533
445,23.322235,0.514,50.368,0.559,0.003,51.459,1,19.123,19.529
446,23.372550,0.542,49.163,0.561,0.003,50.285,1,19.125,19.542
447,23.423780,0.563,50.053,0.555,0.003,51.187,1,19.125,19.541
448,23.474538,0.498,49.662,0.444,0.003,50.621,1,19.127,19.548
449,23.527249,0.491,51.734,0.465,0.003,52.706,1,19.126,19.527
450,23.575575,0.577,47.239,0.514,0.003,48.345,1,19.130,19.563
451,23.652922,0.516,76.225,0.408,0.003,77.163,1,19.109,12.948
452,23.691726,0.476,37.882,0.608,0.003,38.982,1,19.120,17.206
453,23.731664,0.505,38.780,0.507,0.003,39.807,1,19.130,19.222
454,23.776671,0.538,43.918,0.622,0.003,45.094,1,19.136,19.881
455,23.825062,0.504,47.219,0.505,0.003,48.245,1,19.139,20.042
456,23.872517,0.518,46.383,0.465,0.003,47.382,1,19.143,20.210
457,23.922800,0.530,49.244,0.529,0.003,50.319,1,19.144,20.159
458,23.971697,0.500,47.819,0.538,0.003,48.874,1,19.147,20.195
459,24.021890,0.551,49.056,0.505,0.003,50.129,1,19.149,20.166
460,24.071685,0.531,48.710,0.612,0.003,49.872,1,19.151,20.153
461,24.123027,0.550,50.129,0.563,0.003,51.261,1,19.151,20.092
462,24.173001,0.667,48.693,0.592,0.003,49.969,1,19.153,20.084
463,24.232597,0.545,58.406,0.663,0.003,59.632,1,19.147,19.782
464,24.286600,0.804,52.484,0.561,0.003,53.867,1,19.146,19.689
465,24.341184,1.009,52.963,0.612,0.003,54.606,1,19.144,19.590
466,24.395939,0.554,53.529,0.633,0.004,54.734,1,19.142,19.501
467,24.449721,0.569,52.524,0.624,0.004,53.738,1,19.141,19.445
468,24.503532,0.593,52.538,0.612,0.003,53.762,1,19.140,19.396
469,24.556113,0.566,51.351,0.710,0.003,52.646,1,19.139,19.373
470,24.608023,1.101,50.041,0.528,0.003,51.690,1,19.140,19.371
471,24.660270,0.527,51.143,0.632,0.004,52.321,1,19.140,19.358
472,24.711176,0.556,49.662,0.641,0.003,50.879,1,19.141,19.371
473,24.765311,0.580,52.860,0.593,0.003,54.053,1,19.139,19.331
474,24.820441,0.606,53.873,0.636,0.004,55.136,1,19.137,19.277
475,24.872392,0.571,50.690,0.626,0.003,51.907,1,19.137,19.276
476,24.927496,0.575,53.847,0.657,0.003,55.100,1,19.135,19.230
477,24.980617,0.551,51.858,0.617,0.003,53.045,1,19.134,19.215
478,25.035563,0.575,53.700,0.614,0.003,54.907,1,19.132,19.177
479,25.089655,0.536,52.892,0.567,0.003,54.013,1,19.131,19.153
480,25.142133,0.554,51.307,0.420,0.003,52.295,1,19.131,19.152
481,25.217260,0.473,74.145,0.614,0.004,75.250,1,19.113,13.278
482,25.272999,0.587,54.481,0.612,0.004,55.700,1,19.111,15.261
483,25.329017,0.556,54.796,0.618,0.004,55.990,1,19.108,16.036
484,25.383226,0.574,52.959,0.784,0.004,54.340,1,19.107,16.567
485,25.444338,0.561,59.708,0.598,0.004,60.887,1,19.100,16.536
486,25.501007,0.594,55.418,0.388,0.003,56.416,1,19.097,16.721
487,25.555034,0.463,53.137,0.610,0.004,54.228,1,19.096,16.946
488,25.608779,0.618,52.461,0.409,0.003,53.504,1,19.095,17.144
489,25.663836,0.487,54.123,0.678,0.004,55.305,1,19.093,17.243
490,25.715575,0.572,50.434,0.648,0.004,51.675,1,19.093,17.432
491,25.770528,0.587,53.662,0.542,0.003,54.808,1,19.091,17.502
492,25.824169,0.541,52.507,0.615,0.004,53.684,1,19.090,17.589
493,25.877076,0.591,51.645,0.636,0.004,52.892,1,19.090,17.683
494,25.932180,0.594,53.817,0.646,0.004,55.077,1,19.088,17.716
495,25.987096,0.584,53.629,0.581,0.003,54.814,1,19.086,17.749
496,26.051261,0.648,62.879,0.594,0.003,64.142,1,19.077,17.596
497,26.095676,0.612,43.152,0.992,0.004,44.776,1,19.083,17.818
498,26.141415,0.517,44.178,0.389,0.003,45.099,1,19.088,18.014
499,26.189442,0.487,47.114,0.722,0.003,48.341,1,19.091,18.137
500,26.239925,0.540,49.168,0.611,0.004,50.337,1,19.093,18.215
501,26.293873,0.536,52.752,0.606,0.004,53.914,1,19.091,18.230
502,26.344726,0.564,49.623,0.602,0.004,50.809,1,19.093,18.291
503,26.401276,0.595,55.295,0.379,0.003,56.285,1,19.090,18.267
504,26.455751,0.487,53.570,0.666,0.004,54.741,1,19.088,18.267
505,26.511563,0.591,54.498,0.629,0.003,55.738,1,19.086,18.253
506,26.569290,0.574,56.470,0.592,0.004,57.656,1,19.082,18.216
507,26.627623,0.570,57.116,0.649,0.003,58.353,1,19.077,18.173
508,26.679238,0.558,50.356,0.632,0.003,51.565,1,19.078,18.214
509,26.733913,0.616,53.369,0.384,0.003,54.385,1,19.077,18.219
510,26.785732,0.482,50.915,0.558,0.003,51.973,1,19.077,18.251
511,26.853594,0.561,66.617,0.579,0.004,67.778,1,19.066,14.734
512,26.894812,0.575,40.006,0.439,0.003,41.036,1,19.074,18.357
513,26.936550,0.468,40.790,0.430,0.003,41.703,1,19.082,19.910
514,26.981172,0.514,43.636,0.634,0.003,44.802,1,19.087,20.460
515,27.032005,0.553,49.595,0.516,0.003,50.681,1,19.088,20.307
516,27.083392,0.536,50.288,0.626,0.004,51.468,1,19.089,20.153
517,27.136636,0.575,51.988,0.489,0.003,53.069,1,19.088,19.953
518,27.189334,0.517,51.647,0.594,0.003,52.777,1,19.088,19.820
519,27.251236,0.939,60.313,0.623,0.004,61.896,1,19.081,19.332
520,27.307441,0.643,54.882,0.628,0.003,56.173,1,19.079,19.166
521,27.363445,0.561,54.762,0.648,0.004,55.991,1,19.076,19.038
522,27.416912,0.579,52.180,0.612,0.004,53.392,1,19.075,19.011
523,27.473085,0.575,54.930,0.496,0.003,56.017,1,19.073,18.915
524,27.528688,0.509,54.423,0.609,0.004,55.560,1,19.071,18.843
525,27.581141,0.584,51.205,0.627,0.004,52.435,1,19.071,18.857
526,27.636082,0.591,53.667,0.497,0.003,54.772,1,19.069,18.817
527,27.688847,0.541,51.680,0.621,0.004,52.862,1,19.069,18.823
528,27.741143,0.604,51.015,0.621,0.004,52.261,1,19.069,18.839
529,27.795705,0.559,53.326,0.844,0.004,54.752,1,19.067,18.807
530,27.855034,0.568,57.857,0.433,0.003,58.872,1,19.063,18.706
531,27.895128,0.518,39.105,0.528,0.004,40.167,1,19.071,18.930
532,27.932370,0.593,36.071,0.402,0.003,37.081,1,19.082,19.189
533,27.973138,0.494,39.833,0.430,0.003,40.772,1,19.089,19.372
534,28.022428,0.502,48.314,0.511,0.003,49.343,1,19.092,19.407
535,28.071545,0.512,48.047,0.568,0.003,49.145,1,19.094,19.443
536,28.122351,0.558,49.630,0.528,0.004,50.734,1,19.095,19.453
537,28.173303,0.510,49.862,0.528,0.003,50.916,1,19.096,19.459
538,28.227552,0.533,53.141,0.658,0.004,54.351,1,19.094,19.419
539,28.279684,0.579,50.838,0.592,0.003,52.027,1,19.095,19.411
540,28.333446,0.562,52.556,0.385,0.003,53.518,1,19.094,19.386
541,28.397673,0.476,63.272,0.525,0.003,64.289,1,19.086,15.538
542,28.440053,0.591,41.214,0.451,0.003,42.273,1,19.092,18.750
543,28.484905,0.505,43.852,0.606,0.004,44.981,1,19.097,19.780
544,28.532836,0.543,46.733,0.653,0.003,47.946,1,19.100,20.035
545,28.586193,0.768,51.882,0.535,0.004,53.203,1,19.100,19.772
546,28.636833,0.533,49.521,0.492,0.003,50.564,1,19.101,19.770
547,28.687416,0.551,49.491,0.653,0.004,50.714,1,19.102,19.761
548,28.737310,0.559,48.627,0.497,0.003,49.700,1,19.104,19.804
549,28.789534,0.541,51.141,0.554,0.003,52.254,1,19.104,19.726
550,28.840118,0.515,49.463,0.560,0.004,50.556,1,19.105,19.730
551,28.892715,0.564,51.423,0.587,0.004,52.594,1,19.105,19.662
552,28.942035,0.563,48.118,0.433,0.003,49.131,1,19.107,19.716
553,28.994472,0.542,51.414,0.502,0.003,52.474,1,19.107,19.663
554,29.052312,0.535,56.757,0.630,0.003,57.942,1,19.103,19.469
555,29.104364,0.572,50.793,0.555,0.003,51.939,1,19.103,19.453
556,29.157240,0.559,51.709,0.607,0.004,52.894,1,19.103,19.417
557,29.207330,0.519,48.910,0.393,0.003,49.836,1,19.105,19.453
558,29.258691,0.567,50.362,0.599,0.003,51.547,1,19.105,19.450
559,29.313800,0.550,53.907,0.596,0.003,55.071,1,19.103,19.377
560,29.367339,0.532,52.363,0.373,0.003,53.282,1,19.103,19.345
561,29.420710,0.567,52.392,0.580,0.004,53.558,1,19.102,19.311
562,29.471015,0.558,49.114,0.453,0.002,50.140,1,19.103,19.338
563,29.521595,0.578,49.507,0.541,0.003,50.642,1,19.104,19.355
564,29.571904,0.555,49.164,0.609,0.003,50.345,1,19.106,19.376
565,29.627594,0.592,54.437,0.497,0.002,55.541,1,19.103,19.316
566,29.677083,0.487,48.466,0.525,0.003,49.493,1,19.105,19.349
567,29.730457,0.549,52.253,0.556,0.004,53.377,1,19.105,19.325
568,29.780679,0.539,49.075,0.551,0.004,50.181,1,19.106,19.345
569,29.834556,0.495,52.789,0.517,0.004,53.818,1,19.105,19.317
570,29.889043,0.543,53.379,0.605,0.003,54.546,1,19.104,19.283
571,29.957107,0.557,66.776,0.646,0.004,68.000,1,19.094,14.686
572,29.997294,0.552,38.933,0.560,0.003,40.063,1,19.101,18.485
573,30.040567,0.536,42.127,0.403,0.003,43.080,1,19.107,19.827
574,30.087130,0.476,45.645,0.711,0.003,46.852,1,19.111,20.184
575,30.137145,0.573,48.676,0.534,0.003,49.799,1,19.112,20.160
576,30.190412,0.550,52.134,0.605,0.003,53.307,1,19.112,19.910
577,30.250147,0.544,58.532,0.572,0.003,59.667,1,19.107,19.387
578,30.303070,0.578,51.720,0.557,0.004,52.873,1,19.107,19.325
579,30.355834,0.629,51.526,0.691,0.003,52.867,1,19.106,19.278
580,30.408076,0.583,50.914,0.605,0.003,52.120,1,19.106,19.267
581,30.462334,0.572,53.030,0.461,0.003,54.080,1,19.105,19.193
582,30.512792,0.540,49.408,0.577,0.003,50.543,1,19.106,19.240
583,30.567073,0.616,53.034,0.385,0.003,54.049,1,19.105,19.180
584,30.618312,0.511,50.305,0.570,0.003,51.404,1,19.106,19.199
585,30.671066,0.567,51.565,0.529,0.003,52.678,1,19.106,19.183
586,30.723300,0.611,51.043,0.639,0.004,52.314,1,19.106,19.178
587,30.774850,0.567,50.242,0.553,0.003,51.381,1,19.106,19.193
588,30.831562,0.568,55.542,0.389,0.003,56.513,1,19.104,19.102
589,30.882171,0.556,49.597,0.645,0.003,50.816,1,19.104,19.131
590,30.934231,0.505,50.862,0.525,0.003,51.908,1,19.105,19.137
591,30.986560,0.506,51.249,0.594,0.003,52.369,1,19.105,19.135
592,31.038334,0.562,50.562,0.476,0.003,51.616,1,19.105,19.145
593,31.093070,0.863,53.350,0.621,0.003,54.854,1,19.104,19.103
594,31.147342,0.568,53.029,0.605,0.004,54.222,1,19.102,19.074
595,31.203889,0.611,54.988,0.645,0.004,56.265,1,19.100,19.013
596,31.257122,0.575,51.956,0.607,0.004,53.157,1,19.099,19.005
597,31.310242,0.576,51.883,0.529,0.003,53.005,1,19.099,18.999
598,31.365492,0.557,54.114,0.395,0.002,55.081,1,19.097,18.967
599,31.418323,0.461,51.940,0.579,0.003,52.997,1,19.097,18.964
600,31.469966,0.568,50.441,0.509,0.003,51.536,1,19.097,18.978
601,31.542082,0.529,70.963,0.641,0.004,72.153,1,19.085,13.843
602,31.599087,0.596,55.714,0.395,0.002,56.718,1,19.083,15.504
603,31.653810,0.503,53.790,0.572,0.003,54.883,1,19.081,16.313
604,31.706575,0.561,51.580,0.564,0.003,52.721,1,19.081,16.902
605,31.761532,0.478,53.875,0.619,0.003,54.989,1,19.079,17.143
606,31.813823,0.575,51.044,0.589,0.002,52.227,1,19.079,17.446
607,31.867749,0.550,52.738,0.644,0.004,53.952,1,19.078,17.592
608,31.923263,0.589,54.224,0.596,0.004,55.429,1,19.077,17.645
609,31.974294,0.585,49.793,0.402,0.003,50.796,1,19.078,17.850
610,32.031509,0.491,56.283,0.624,0.003,57.416,1,19.075,17.805
611,32.085845,0.547,53.108,0.642,0.004,54.317,1,19.073,17.857
612,32.139836,0.586,52.709,0.644,0.003,53.957,1,19.073,17.911
613,32.196046,0.582,54.930,0.619,0.003,56.150,1,19.070,17.902
614,32.246505,0.572,49.211,0.542,0.003,50.344,1,19.072,18.028
615,32.300645,0.553,52.995,0.559,0.004,54.126,1,19.070,18.057
616,32.355325,0.552,53.514,0.632,0.004,54.763,1,19.069,18.069
617,32.412365,0.582,55.722,0.599,0.003,56.921,1,19.066,18.038
618,32.468272,0.573,54.683,0.618,0.003,55.893,1,19.064,18.029
619,32.525414,0.573,55.896,0.773,0.004,57.265,1,19.062,17.997
620,32.576124,0.573,49.303,0.509,0.003,50.403,1,19.063,18.081
621,32.632525,0.550,55.294,0.463,0.003,56.323,1,19.060,18.064
622,32.687576,0.485,54.063,0.676,0.004,55.245,1,19.059,18.066
623,32.741154,0.591,52.251,0.524,0.004,53.384,1,19.058,18.093
624,32.794871,0.539,52.605,0.555,0.004,53.718,1,19.058,18.114
625,32.847371,0.604,51.288,0.728,0.004,52.642,1,19.057,18.147
626,32.901493,0.578,52.758,0.555,0.003,53.910,1,19.057,18.162
627,32.954702,0.568,52.032,0.666,0.004,53.286,1,19.056,18.183
628,33.007338,0.643,51.270,0.580,0.004,52.513,1,19.056,18.212
629,33.062433,0.557,53.875,0.605,0.003,55.055,1,19.055,18.210
630,33.115004,0.563,51.347,0.618,0.004,52.548,1,19.054,18.236
631,33.186731,0.621,70.362,0.582,0.003,71.584,1,19.043,13.951
632,33.248409,0.567,60.473,0.552,0.003,61.610,1,19.038,15.001
633,33.303796,0.556,54.227,0.663,0.003,55.465,1,19.036,15.888
634,33.358890,0.649,53.727,0.752,0.004,55.149,1,19.035,16.393
635,33.411226,0.613,50.914,0.598,0.004,52.144,1,19.035,16.881
636,33.466645,0.648,54.117,0.550,0.004,55.333,1,19.034,17.067
637,33.521209,0.548,53.415,0.651,0.004,54.633,1,19.032,17.232
638,33.572959,0.567,50.476,0.388,0.003,51.447,1,19.033,17.478
639,33.626592,0.487,52.719,0.604,0.003,53.828,1,19.032,17.593
640,33.676849,0.579,49.019,0.641,0.004,50.258,1,19.033,17.798
641,33.731726,0.595,53.586,0.417,0.002,54.612,1,19.032,17.842
642,33.783636,0.468,50.990,0.702,0.003,52.177,1,19.032,17.945
643,33.842097,0.571,57.132,0.672,0.003,58.395,1,19.029,17.878
644,33.898865,0.580,55.459,0.377,0.003,56.431,1,19.027,17.866
645,33.952583,0.473,52.829,0.562,0.004,53.883,1,19.026,17.910
646,34.006336,0.560,52.578,0.405,0.003,53.557,1,19.026,17.955
647,34.061847,0.527,54.540,0.610,0.004,55.696,1,19.024,17.955
648,34.115035,0.570,51.952,0.512,0.003,53.051,1,19.024,18.002
649,34.168065,0.599,51.872,0.708,0.004,53.200,1,19.023,18.041
650,34.221156,0.567,51.759,0.614,0.003,52.959,1,19.023,18.081
651,34.272031,0.577,49.631,0.557,0.003,50.783,1,19.024,18.151
652,34.326152,0.571,52.937,0.558,0.004,54.085,1,19.023,18.166
653,34.376250,0.551,48.936,0.536,0.004,50.041,1,19.024,18.237
654,34.430215,0.558,52.680,0.566,0.003,53.825,1,19.024,18.249
655,34.482394,0.545,51.015,0.627,0.004,52.207,1,19.024,18.283
656,34.536499,0.578,52.844,0.386,0.003,53.826,1,19.023,18.294
657,34.591471,0.549,53.986,0.680,0.004,55.236,1,19.022,18.286
658,34.645949,0.572,53.165,0.457,0.004,54.210,1,19.021,18.291
659,34.700236,0.565,53.221,0.612,0.003,54.416,1,19.020,18.294
660,34.755878,0.589,54.388,0.695,0.004,55.692,1,19.018,18.282
661,34.828232,0.538,70.994,0.628,0.004,72.181,1,19.007,13.836
662,34.879725,0.587,50.222,0.705,0.004,51.535,1,19.008,16.149
663,34.934577,0.593,53.496,0.567,0.003,54.675,1,19.007,16.801
664,34.986964,0.566,51.201,0.546,0.003,52.330,1,19.007,17.322
665,35.044472,0.541,56.378,0.614,0.004,57.552,1,19.004,17.331
666,35.100415,0.597,54.675,0.380,0.003,55.668,1,19.002,17.431
667,35.153097,0.482,51.781,0.620,0.003,52.901,1,19.002,17.626
668,35.204789,0.560,50.457,0.610,0.004,51.648,1,19.003,17.825
669,35.257290,0.526,51.310,0.811,0.003,52.665,1,19.003,17.946
670,35.307731,0.541,49.037,0.600,0.003,50.195,1,19.004,18.124
671,35.363899,0.557,54.963,0.722,0.004,56.262,1,19.002,18.091
672,35.421847,0.555,56.614,0.575,0.004,57.764,1,18.999,18.022
673,35.476924,0.575,53.874,0.636,0.003,55.104,1,18.998,18.031
674,35.533532,0.836,55.079,0.571,0.003,56.505,1,18.996,18.006
675,35.589617,0.549,54.911,0.648,0.004,56.129,1,18.994,17.993
676,35.650375,0.562,59.491,0.560,0.003,60.632,1,18.990,17.890
677,35.706017,0.561,54.468,0.381,0.003,55.425,1,18.988,17.898
678,35.762495,0.486,55.573,0.600,0.004,56.676,1,18.986,17.884
679,35.813697,0.547,49.999,0.819,0.004,51.388,1,18.987,17.960
680,35.868890,0.580,53.732,0.530,0.003,54.861,1,18.986,17.972
681,35.921911,0.550,51.892,0.635,0.003,53.096,1,18.985,18.011
682,35.974391,0.564,51.224,0.642,0.003,52.450,1,18.985,18.056
683,36.030938,0.594,55.255,0.397,0.003,56.262,1,18.983,18.043
684,36.085284,0.477,53.433,0.561,0.004,54.489,1,18.983,18.055
685,36.139853,0.554,53.400,0.562,0.003,54.535,1,18.982,18.066
686,36.193173,0.546,52.162,0.564,0.004,53.291,1,18.981,18.091
687,36.251228,0.558,56.882,0.537,0.004,57.995,1,18.978,18.058
688,36.301705,0.545,49.349,0.518,0.003,50.428,1,18.980,18.116
689,36.356487,0.551,53.666,0.643,0.004,54.879,1,18.978,18.119
690,36.407779,0.573,50.018,0.584,0.003,51.194,1,18.979,18.162
691,36.479207,0.557,70.172,0.540,0.003,71.288,1,18.969,14.011
692,36.520776,0.608,40.367,0.593,0.004,41.588,1,18.975,17.700
693,36.565878,0.562,43.893,0.394,0.002,44.862,1,18.979,19.000
694,36.608193,0.488,41.396,0.591,0.003,42.490,1,18.985,19.959
695,36.658258,0.531,48.896,0.551,0.003,49.995,1,18.986,19.965
696,36.707697,0.538,48.301,0.541,0.003,49.397,1,18.988,20.009
697,36.759709,0.542,50.883,0.601,0.003,52.043,1,18.988,19.890
698,36.808764,0.558,47.845,0.511,0.003,48.929,1,18.990,19.955
699,36.861142,0.546,51.274,0.571,0.003,52.409,1,18.990,19.853
700,36.913247,0.573,50.908,0.516,0.003,52.015,1,18.990,19.787
701,36.966029,0.553,51.663,0.399,0.003,52.629,1,18.990,19.711
702,37.017371,0.486,50.419,0.580,0.003,51.502,1,18.991,19.686
703,37.068566,0.495,50.071,0.517,0.004,51.100,1,18.992,19.676
704,37.120299,0.549,50.617,0.592,0.003,51.777,1,18.992,19.649
705,37.171806,0.563,50.299,0.659,0.003,51.540,1,18.993,19.631
706,37.225936,0.526,52.891,0.565,0.003,54.000,1,18.992,19.557
707,37.277288,0.565,50.170,0.612,0.003,51.367,1,18.992,19.551
708,37.331056,0.593,52.504,0.398,0.003,53.511,1,18.992,19.500
709,37.384486,0.519,52.476,0.770,0.003,53.784,1,18.991,19.450
710,37.437861,0.551,51.998,0.387,0.003,52.950,1,18.991,19.420
711,37.491688,0.489,52.913,0.666,0.003,54.085,1,18.991,19.373
712,37.546282,0.561,53.312,0.575,0.004,54.467,1,18.990,19.324
713,37.601422,0.569,53.942,0.515,0.003,55.046,1,18.988,19.270
714,37.663263,0.548,60.727,0.566,0.003,61.860,1,18.984,19.117
715,37.717941,0.627,53.430,0.621,0.003,54.698,1,18.983,19.081
716,37.771443,0.569,52.255,0.397,0.003,53.237,1,18.982,19.069
717,37.826508,0.512,54.119,0.576,0.003,55.224,1,18.981,19.031
718,37.880811,0.559,53.114,0.642,0.004,54.335,1,18.980,19.008
719,37.937836,0.581,55.745,0.390,0.003,56.731,1,18.978,18.956
720,37.992085,0.487,53.335,0.589,0.003,54.428,1,18.977,18.936
721,38.059805,0.607,66.174,0.591,0.003,67.392,1,18.970,14.769
722,38.097238,0.526,36.268,0.372,0.003,37.180,1,18.978,19.061
723,38.141032,0.464,42.919,0.523,0.004,43.923,1,18.982,20.152
724,38.186645,0.555,44.486,0.751,0.003,45.811,1,18.985,20.543
725,38.243891,0.618,55.821,0.658,0.003,57.117,1,18.983,19.852
726,38.298712,0.573,53.534,0.530,0.003,54.654,1,18.982,19.572
727,38.352535,0.526,52.718,0.646,0.004,53.910,1,18.981,19.418
728,38.406026,0.901,51.885,0.389,0.003,53.192,1,18.981,19.336
729,38.460733,0.490,53.790,0.553,0.004,54.850,1,18.980,19.206
730,38.509728,0.551,47.838,0.551,0.003,48.957,1,18.982,19.320
731,38.563389,0.569,52.492,0.623,0.004,53.703,1,18.981,19.253
732,38.614799,0.567,50.163,0.642,0.004,51.391,1,18.982,19.269
733,38.667918,0.629,51.794,0.614,0.003,53.055,1,18.982,19.235
734,38.722676,0.562,53.530,0.650,0.003,54.762,1,18.981,19.161
735,38.777250,0.538,53.331,0.680,0.004,54.570,1,18.980,19.102
736,38.840681,0.582,62.113,0.675,0.004,63.390,1,18.975,18.853
737,38.899372,0.736,57.224,0.641,0.003,58.622,1,18.972,18.736
738,38.955191,0.580,54.541,0.627,0.003,55.767,1,18.970,18.689
739,39.008531,0.604,52.055,0.789,0.004,53.469,1,18.970,18.689
740,39.065664,0.858,55.426,0.539,0.003,56.842,1,18.968,18.630
741,39.119075,0.550,52.271,0.625,0.004,53.465,1,18.967,18.633
742,39.172703,0.912,52.034,0.385,0.003,53.347,1,18.967,18.638
743,39.228036,0.491,54.419,0.606,0.004,55.535,1,18.966,18.609
744,39.282009,0.770,52.540,0.561,0.003,53.889,1,18.965,18.606
745,39.334983,0.570,51.791,0.506,0.003,52.884,1,18.965,18.618
746,39.390151,0.607,54.003,0.573,0.003,55.202,1,18.964,18.597
747,39.448558,0.554,57.226,0.630,0.004,58.430,1,18.961,18.538
748,39.501064,0.577,51.242,0.601,0.004,52.439,1,18.961,18.556
749,39.553211,0.571,50.924,0.605,0.002,52.118,1,18.962,18.576
750,39.604909,0.577,50.462,0.394,0.002,51.447,1,18.962,18.603
